user_id,items_count,steam_id,item_id,item_name,playtime_forever,publisher,genres,app_name,title,release_date,tags,reviews_url,specs,price,early_access,developer,user_url_y,funny,posted,recommend,sentiment_analysis,release_year
76561198069603865,29.0,7.656119806960387e+16,341530.0,Stardust Vanguards,292.0,Zanrai Interactive,"['Action', 'Indie']",Stardust Vanguards,Stardust Vanguards,2015-01-30,"['Local Multiplayer', 'Action', 'Indie', 'Great Soundtrack', 'Mechs', '4 Player Local']",http://steamcommunity.com/app/341530/reviews/?browsefilter=mostrecent&p=1,"['Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",3.99,False,Zanrai Interactive,,,"Posted February 17, 2015.",True,2,2015
homer1234,114.0,7.656119799161411e+16,310740.0,NEON STRUCT,0.0,Minor Key Games,"['Action', 'Indie']",NEON STRUCT,NEON STRUCT,2015-05-20,"['Indie', 'Stealth', 'Cyberpunk', 'First-Person', 'Action', 'Female Protagonist', 'Story Rich', 'Great Soundtrack', 'Singleplayer']",http://steamcommunity.com/app/310740/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",17.99,False,Minor Key Games,http://steamcommunity.com/id/169420666,,Posted January 24.,True,2,2015
76561198061757134,97.0,7.656119806175714e+16,342620.0,"It came from space, and ate our brains",0.0,Triangle Studios,"['Action', 'Adventure', 'Casual', 'Indie']","It came from space, and ate our brains","It came from space, and ate our brains",2015-03-19,"['Casual', 'Action', 'Indie', 'Adventure', 'Co-op', 'Aliens', 'Multiplayer', 'Survival', 'Top-Down Shooter', 'Horror', 'Top-Down', 'Singleplayer', 'Shooter', 'Local Co-Op']",http://steamcommunity.com/app/342620/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",9.99,False,Triangle Studios,,1 person found this review funny,"Posted May 11, 2015.",True,2,2015
76561198121840547,160.0,7.656119812184054e+16,345370.0,TyranoBuilder Visual Novel Studio,0.0,Nyu Media,['Utilities'],TyranoBuilder Visual Novel Studio,TyranoBuilder Visual Novel Studio,2015-03-27,"['Game Development', 'Visual Novel', 'Software', 'Utilities', 'Anime']",http://steamcommunity.com/app/345370/reviews/?browsefilter=mostrecent&p=1,,14.99,False,STRIKEWORKS,,,Posted January 27.,True,1,2015
76561198059639562,69.0,7.656119805963957e+16,222440.0,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,0.0,SNK CORPORATION,['Action'],THE KING OF FIGHTERS 2002 UNLIMITED MATCH,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2015-02-27,"['Fighting', 'Action', 'Arcade', '2D Fighter', 'Anime', 'Classic']",http://steamcommunity.com/app/222440/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",14.99,False,"SNK CORPORATION,Code Mystics",http://steamcommunity.com/profiles/76561198040925596,,"Posted May 2, 2015.",True,1,2015
pariera,14.0,7.656119805344522e+16,345820.0,Shantae and the Pirate's Curse,0.0,WayForward,"['Action', 'Adventure', 'Indie', 'RPG']",Shantae and the Pirate's Curse,Shantae and the Pirate's Curse,2015-04-23,"['Female Protagonist', 'Platformer', 'Metroidvania', 'Action', 'Great Soundtrack', 'Adventure', 'Anime', '2D', 'Indie', 'Pixel Graphics', 'Cute', 'Singleplayer', 'RPG', 'Funny', 'Pirates', 'Side Scroller']",http://steamcommunity.com/app/345820/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,WayForward,http://steamcommunity.com/id/bindisposerer,,"Posted August 24, 2015.",True,2,2015
76561198040961676,48.0,7.656119804096168e+16,349580.0,Burstfire,506.0,Nacho Games,"['Action', 'Indie']",Burstfire,Burstfire,2015-09-24,"['Action', 'FPS', 'Shooter', 'Free to Play', 'Indie', 'Multiplayer', 'Tactical', 'Online Co-Op', 'First-Person', 'Strategy']",http://steamcommunity.com/app/349580/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Steam Trading Cards']",9.99,False,Nacho Games,http://steamcommunity.com/id/373848099,1 person found this review funny,"Posted August 13, 2015.",True,1,2015
Thekiller4000,125.0,7.656119803834176e+16,354430.0,STAR WARS™: X-Wing Special Edition,0.0,"LucasArts, Lucasfim, Disney Interactive","['Action', 'Simulation']",STAR WARS™ - X-Wing Special Edition,STAR WARS™ - X-Wing Special Edition,1994-01-01,"['Action', 'Star Wars', 'Space Sim', 'Singleplayer', 'Space', 'Simulation']",http://steamcommunity.com/app/354430/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Partial Controller Support', 'Steam Cloud']",9.99,False,Lucasfim,http://steamcommunity.com/profiles/76561198062145857,,Posted March 4.,True,2,1994
76561198026256686,0.0,7.656119802625669e+16,355250.0,STAR WARS™: TIE Fighter Special Edition,0.0,"LucasArts, Lucasfilm, Disney Interactive",['Action'],STAR WARS™: TIE Fighter Special Edition,STAR WARS™: TIE Fighter Special Edition,1994-07-01,"['Action', 'Star Wars', 'Space', 'Singleplayer', 'Space Sim', 'Simulation']",http://steamcommunity.com/app/355250/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Partial Controller Support', 'Steam Cloud']",9.99,False,Totally Games,,,"Posted May 22, 2015.",True,0,1994
76561198070152728,84.0,7.656119807015274e+16,356500.0,STAR WARS™ Galactic Battlegrounds Saga,0.0,"Disney Interactive, Lucasfilm, LucasArts","['Action', 'Strategy']",STAR WARS™ Galactic Battlegrounds Saga,STAR WARS™ Galactic Battlegrounds Saga,2001-11-09,"['Strategy', 'RTS', 'Star Wars', 'Action', 'Multiplayer', 'Sci-fi', 'Singleplayer', '2D', 'Classic']",http://steamcommunity.com/app/356500/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Local Multi-Player', 'Steam Cloud']",5.99,False,Ensemble Studios,http://steamcommunity.com/id/Evil_Kanyevil,,Posted May 6.,True,2,2001
76561198154315347,89.0,7.656119815431534e+16,356670.0,Spooky's Jump Scare Mansion,0.0,Lag Studios,"['Action', 'Adventure', 'Free to Play', 'Indie']",Spooky's Jump Scare Mansion,Spooky's Jump Scare Mansion,2015-07-28,"['Horror', 'Free to Play', 'Cute', 'First-Person', 'Singleplayer', 'Psychological Horror', 'Indie', 'Adventure', 'Dark', 'Funny', 'Action', 'Atmospheric', 'Walking Simulator', 'Survival', 'Anime', 'Gore', 'Survival Horror', 'Multiplayer', 'Comedy', 'Illuminati']",http://steamcommunity.com/app/356670/reviews/?browsefilter=mostrecent&p=1,['Single-player'],0.0,False,Lag Studios,http://steamcommunity.com/id/616333,32 people found this review funny,"Posted August 9, 2015.",True,2,2015
King_Walrus,120.0,7.656119804746206e+16,297130.0,Titan Souls,0.0,Devolver Digital,"['Action', 'Adventure', 'Indie']",Titan Souls,Titan Souls,2015-04-14,"['Pixel Graphics', 'Difficult', 'Adventure', 'Indie', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Top-Down', 'Short', 'Atmospheric', 'Retro', 'Controller', 'Fantasy', 'Action-Adventure', 'Casual', 'Rogue-like', 'Walking Simulator']",http://steamcommunity.com/app/297130/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support']",14.99,False,Acid Nerve,http://steamcommunity.com/id/kinglemon1222,,Posted June 29.,True,2,2015
76561198061529852,43.0,7.656119806152986e+16,359870.0,FINAL FANTASY X/X-2 HD Remaster,575.0,Square Enix,['RPG'],FINAL FANTASY X/X-2 HD Remaster,FINAL FANTASY X/X-2 HD Remaster,2016-05-12,"['JRPG', 'Story Rich', 'RPG', 'Great Soundtrack', 'Fantasy', 'Turn-Based Combat', 'Classic', 'Singleplayer', 'Adventure', 'Atmospheric', 'Turn-Based', 'Romance', 'Female Protagonist', 'Anime', 'Linear', 'Action', 'Open World', 'Remake', 'Sports', 'Puzzle']",http://steamcommunity.com/app/359870/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",29.99,False,Square Enix,http://steamcommunity.com/profiles/76561198021814659,,Posted June 17.,True,2,2016
76561198093337643,15.0,7.656119809333765e+16,362680.0,Fran Bow,0.0,Killmonday Games AB,"['Adventure', 'Indie']",Fran Bow,Fran Bow,2015-08-27,"['Psychological Horror', 'Story Rich', 'Point & Click', 'Horror', 'Adventure', 'Puzzle', 'Dark', 'Indie', 'Atmospheric', 'Female Protagonist', 'Singleplayer', 'Gore', 'Psychological', 'Surreal', 'Fantasy', 'Great Soundtrack', 'Dark Fantasy', '2D', 'Hand-drawn', 'Hidden Object']",http://steamcommunity.com/app/362680/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",14.99,False,Killmonday Games AB,,,Posted March 29.,True,2,2015
PenguinKnightPE,303.0,7.656119806136523e+16,365670.0,Blender 2.77,4.0,Blender Foundation,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Video Production']",Blender,Blender,2015-07-03,"['Animation & Modeling', 'Free to Play', 'Game Development', 'Video Production', 'Design & Illustration', 'Software', 'Singleplayer', 'GameMaker', 'Difficult', 'Action', 'Anime', 'Funny']",http://steamcommunity.com/app/365670/reviews/?browsefilter=mostrecent&p=1,,0.0,False,Blender Foundation,http://steamcommunity.com/profiles/76561198070087725,,Posted June 26.,True,2,2015
76561198075913639,7.0,7.656119807591363e+16,368160.0,WORLD END ECONOMiCA episode.02,0.0,Sekai Project,"['Casual', 'Indie']",WORLD END ECONOMiCA episode.02,WORLD END ECONOMiCA episode.02,2015-07-21,"['Indie', 'Casual', 'Visual Novel', 'Anime']",http://steamcommunity.com/app/368160/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Trading Cards']",12.99,False,Spicy Tails,http://steamcommunity.com/id/bullmastiffs,,"Posted July 22, 2015.",True,0,2015
76561198085412009,46.0,7.656119808541202e+16,351710.0,Hyperdimension Neptunia Re;Birth2 Sisters Generation,338.0,"Idea Factory, Idea Factory International","['RPG', 'Strategy']",Hyperdimension Neptunia Re;Birth2: Sisters Generation / 超次次元ゲイム ネプテューヌRe;Birth2,Hyperdimension Neptunia Re;Birth2: Sisters Generation / 超次次元ゲイム ネプテューヌRe;Birth2,2015-05-29,"['Anime', 'JRPG', 'Female Protagonist', 'Cute', 'RPG', 'Comedy', 'Turn-Based', 'Strategy', 'Singleplayer', 'Great Soundtrack', 'Funny', 'Story Rich', 'Turn-Based Combat', 'Visual Novel', 'Adventure', 'Nudity', 'Memes', 'Multiple Endings', 'Action']",http://steamcommunity.com/app/351710/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",29.99,False,"Idea Factory,Compile Heart,Felistella",http://steamcommunity.com/id/mrthromato98,,"Posted June 10, 2015.",True,2,2015
76561198083347489,75.0,7.656119808334749e+16,383980.0,Rivals of Aether,751.0,Dan Fornace,['Indie'],Rivals of Aether,Rivals of Aether,2017-03-28,"['Fighting', '2D Fighter', 'Pixel Graphics', 'Multiplayer', 'Indie', 'Local Multiplayer', 'Competitive', 'Great Soundtrack', '2D', '4 Player Local', 'Platformer', 'Action', ""Beat 'em up"", 'Arcade', 'Singleplayer', 'Controller']",http://steamcommunity.com/app/383980/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Online Multi-Player', 'Local Multi-Player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",14.99,False,Dan Fornace,http://steamcommunity.com/id/FORTHMINGUTH,,"Posted December 22, 2015.",True,1,2017
76561198095444964,90.0,7.656119809544496e+16,385710.0,INK,0.0,ZackBellGames,"['Action', 'Adventure', 'Indie']",INK,INK,2015-08-05,"['Indie', 'Action', 'Adventure', 'Platformer', 'Colorful', 'Difficult', 'GameMaker', '2D', 'Great Soundtrack', 'Puzzle-Platformer', 'Singleplayer']",http://steamcommunity.com/app/385710/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",4.99,False,ZackBellGames,http://steamcommunity.com/profiles/76561198069824038,,Posted January 12.,True,2,2015
76561198031074947,28.0,7.656119803107494e+16,386070.0,Planetary Annihilation: TITANS,0.0,Uber Entertainment,['Strategy'],Planetary Annihilation: TITANS,Planetary Annihilation: TITANS,2015-08-18,"['Strategy', 'RTS', 'Multiplayer', 'Space', 'Sci-fi', 'Robots', 'Base Building', 'War', 'Co-op', 'Building', 'Action', 'Singleplayer', 'Open World', 'Grand Strategy', 'Indie', 'Futuristic', 'Mechs', 'Destruction', 'Casual', 'Great Soundtrack']",http://steamcommunity.com/app/386070/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements']",39.99,False,Uber Entertainment,http://steamcommunity.com/id/TacticalLynx,,Posted March 4.,True,2,2015
76561198083163016,8.0,7.6561198083163e+16,291550.0,Brawlhalla,7.0,Blue Mammoth Games,"['Action', 'Free to Play', 'Indie']",Brawlhalla,Brawlhalla,2017-10-17,"['Free to Play', 'Multiplayer', 'Fighting', '2D', '2D Fighter', 'Action', 'Local Multiplayer', 'Platformer', 'Controller', 'Co-op', ""Beat 'em up"", 'Local Co-Op', 'Online Co-Op', 'Indie', '4 Player Local', 'Massively Multiplayer', 'Singleplayer', 'Survival', 'Adventure', 'Anime']",http://steamcommunity.com/app/291550/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",0.0,False,Blue Mammoth Games,http://steamcommunity.com/id/WestyGaming,,Posted August 26.,False,0,2017
sisgeo,89.0,7.656119805931395e+16,295790.0,Never Alone (Kisima Ingitchuna),0.0,E-Line Media,"['Action', 'Adventure', 'Casual', 'Indie']",Never Alone (Kisima Ingitchuna),Never Alone (Kisima Ingitchuna),2014-11-18,"['Indie', 'Platformer', 'Local Co-Op', 'Atmospheric', 'Female Protagonist', 'Adventure', 'Story Rich', 'Casual', 'Local Multiplayer', 'Puzzle', 'Cute', 'Puzzle-Platformer', 'Side Scroller', 'Action', 'Great Soundtrack', 'Singleplayer', 'Co-op', 'Short', '2.5D', '2D']",http://steamcommunity.com/app/295790/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,"Upper One Games,E-Line Media",http://steamcommunity.com/profiles/76561198099388170,,"Posted June 6, 2015.",False,0,2014
gazbby,195.0,7.656119803879451e+16,394690.0,Tower Unite,6.0,PixelTail Games,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Early Access']",Tower Unite,Tower Unite,2016-04-08,"['Early Access', 'Mini Golf', 'Massively Multiplayer', 'Casual', 'Character Customization', 'Multiplayer', 'Indie', 'Open World', 'Funny', 'Great Soundtrack', 'Adventure', 'Action', 'Sandbox', 'FPS', 'Memes', 'Zombies', 'Racing', 'Third Person', 'Simulation', 'RPG']",http://steamcommunity.com/app/394690/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled']",14.99,True,PixelTail Games,http://steamcommunity.com/id/stormlrd,,Posted May 27.,True,1,2016
PetGamer,79.0,7.656119805137488e+16,382490.0,Relic Hunters Zero,0.0,Rogue Snail,"['Action', 'Free to Play', 'Indie']",Relic Hunters Zero,Relic Hunters Zero,2015-08-18,"['Free to Play', 'Pixel Graphics', 'Action', 'Multiplayer', 'Co-op', 'Indie', 'Top-Down Shooter', 'Local Co-Op', 'Shooter', 'Rogue-like', 'Colorful', '2D', 'Cute', 'Twin Stick Shooter', 'RPG', 'Female Protagonist', 'Singleplayer', 'Controller', 'Funny', 'Retro']",http://steamcommunity.com/app/382490/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",0.0,False,Rogue Snail,http://steamcommunity.com/id/a4fg44as54g,,"Posted August 26, 2015.",True,1,2015
egggudetama,19.0,7.656119809496238e+16,397500.0,Labyronia RPG 2,162.0,Epic Quest Games,"['Action', 'Adventure', 'Indie', 'RPG']",Labyronia RPG 2,Labyronia RPG 2,2015-08-28,"['Anime', 'RPGMaker', 'RPG', 'Adventure', 'Indie', 'Action', ""Shoot 'Em Up"", '2D', 'Pixel Graphics', 'Retro', 'Fantasy', 'Open World', 'Singleplayer', 'Great Soundtrack', 'Shooter', 'Atmospheric', 'Funny', 'Gore', 'Puzzle', 'Sandbox']",http://steamcommunity.com/app/397500/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",2.99,False,Labyrinthine,http://steamcommunity.com/id/225555,2 people found this review funny,"Posted November 17, 2015.",True,1,2015
pf12351,122.0,7.65611980401504e+16,329440.0,Sonic Lost World,324.0,SEGA,['Adventure'],Sonic Lost World,Sonic Lost World,2015-11-02,"['Adventure', 'Platformer', '3D Platformer', 'Great Soundtrack', 'Singleplayer', 'Fast-Paced', 'Parkour', 'Action', 'Comedy', 'Colorful', 'Third Person', 'Memes', 'Family Friendly', 'Funny', 'Open World', 'Classic', 'Co-op', 'Anime']",http://steamcommunity.com/app/329440/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",29.99,False,Sonic Team,http://steamcommunity.com/profiles/76561198071052616,4 people found this review funny,"Posted November 3, 2015.",False,0,2015
10051997,130.0,7.65611980608157e+16,407230.0,Legend of Mysteria,158.0,EQ Games,"['Action', 'Adventure', 'Indie', 'RPG']",Legend of Mysteria RPG,Legend of Mysteria RPG,2015-10-09,"['Anime', 'RPG', 'RPGMaker', 'Indie', 'Adventure', 'Action', 'Pixel Graphics', ""Shoot 'Em Up"", 'Singleplayer', 'Casual', 'Fantasy', '2D', 'Turn-Based', 'JRPG', 'Horror', 'Great Soundtrack', 'Arcade', 'Shooter', 'Comedy', 'Story Rich']",http://steamcommunity.com/app/407230/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",2.99,False,Labyrinthine,http://steamcommunity.com/profiles/76561198068922744,2 people found this review funny,Posted August 25.,True,2,2015
5975,241.0,7.656119801195357e+16,265750.0,Secret Ponchos,0.0,Switchblade Monkeys Entertainment,"['Action', 'Indie']",Secret Ponchos,Secret Ponchos,2015-10-13,"['Western', 'Action', 'Indie', 'Multiplayer', 'Isometric', 'MOBA', 'Twin Stick Shooter', 'Shooter', 'Fighting', 'Adventure', 'PvP']",http://steamcommunity.com/app/265750/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",14.99,False,Switchblade Monkeys Entertainment,http://steamcommunity.com/id/Hummingsenpai,2 people found this review funny,"Posted January 28, 2015.",True,2,2015
phrostb,7762.0,7.656119810276702e+16,65980.0,Sid Meier's Civilization: Beyond Earth,0.0,"2K, Aspyr (Mac, Linux)",['Strategy'],Sid Meier's Civilization®: Beyond Earth™,Sid Meier's Civilization®: Beyond Earth™,2014-10-23,"['Strategy', 'Turn-Based Strategy', 'Sci-fi', 'Space', '4X', 'Turn-Based', 'Multiplayer', 'Singleplayer', 'Futuristic', 'Aliens', 'Tactical', 'Hex Grid', 'Grand Strategy', 'Replay Value', 'Exploration', 'Atmospheric', 'Adventure', 'Moddable', 'Simulation', 'Action']",http://steamcommunity.com/app/65980/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",39.99,False,"Firaxis Games,Aspyr (Mac, Linux)",http://steamcommunity.com/id/PlainLukekil,,Posted June 28.,True,1,2014
Ppkdoevil,102.0,7.656119803015954e+16,99300.0,Renegade Ops,0.0,SEGA,['Action'],Renegade Ops,Renegade Ops,2011-10-26,"['Action', 'Twin Stick Shooter', 'Top-Down', 'Local Co-Op', 'Arcade', 'Co-op', 'Online Co-Op', ""Shoot 'Em Up"", 'Local Multiplayer', 'Split Screen', 'Racing', 'Controller']",http://steamcommunity.com/app/99300/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",15.0,False,Avalanche Studios,http://steamcommunity.com/id/tdog486,,"Posted May 5, 2012.",True,2,2011
76561198042491372,141.0,7.656119804249138e+16,33900.0,Arma 2,8.0,Bohemia Interactive,"['Action', 'Simulation', 'Strategy']",Arma 2,Arma 2,2009-06-29,"['Simulation', 'Military', 'Action', 'Multiplayer', 'Tactical', 'Realistic', 'FPS', 'Open World', 'Strategy', 'Shooter', 'First-Person', 'Co-op', 'Moddable', 'War', 'Singleplayer', 'Third Person', 'Sandbox', 'Zombies', 'Third-Person Shooter', 'TrackIR']",http://steamcommunity.com/app/33900/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Captions available', 'Partial Controller Support', 'Includes level editor']",12.99,False,Bohemia Interactive,http://steamcommunity.com/profiles/76561198064579722,,"Posted December 28, 2013.",True,2,2009
pixelism,124.0,7.656119805003672e+16,243470.0,Watch_Dogs,1555.0,Ubisoft,"['Action', 'Adventure']",Watch_Dogs™,Watch_Dogs™,2014-05-26,"['Open World', 'Hacking', 'Action', 'Multiplayer', 'Third Person', 'Adventure', 'Stealth', 'Third-Person Shooter', 'Singleplayer', 'Atmospheric', 'Shooter', 'Parkour', 'Sandbox', 'Driving', 'Co-op', 'Strategy', 'Futuristic', 'RPG', 'Simulation', 'FPS']",http://steamcommunity.com/app/243470/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Trading Cards', 'Partial Controller Support']",29.99,False,Ubisoft,http://steamcommunity.com/id/potatoskins,,"Posted December 23, 2014.",True,0,2014
Pyro_Lizard,108.0,7.656119806237973e+16,209160.0,Call of Duty: Ghosts,423.0,Activision,['Action'],Call of Duty®: Ghosts,Call of Duty®: Ghosts,2014-03-25,"['FPS', 'Action', 'Multiplayer', 'Shooter', 'First-Person', 'Military', 'Singleplayer', 'War', 'Co-op', 'Online Co-Op', 'America', 'Short', 'Linear', 'Fast-Paced', 'Hacking', 'Survival Horror', 'Futuristic', 'Tactical', 'Team-Based', 'Competitive']",http://steamcommunity.com/app/209160/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",59.99,False,Infinity Ward,http://steamcommunity.com/id/aquelecaraqfazaquilo,,"Posted December 12, 2013.",True,2,2014
76561198084748670,178.0,7.656119808474867e+16,444640.0,Bloons TD Battles,809.0,Ninja Kiwi,"['Action', 'Free to Play', 'Strategy']",Bloons TD Battles,Bloons TD Battles,2016-04-20,"['Free to Play', 'Tower Defense', 'Multiplayer', 'Strategy', 'Action', 'Competitive', 'PvP', 'Co-op', 'Casual', 'Funny', '2D', 'Massively Multiplayer', 'Family Friendly', 'Singleplayer', 'Difficult', 'Adventure', 'Sandbox']",http://steamcommunity.com/app/444640/reviews/?browsefilter=mostrecent&p=1,"['Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Leaderboards']",0.0,False,Ninja Kiwi,http://steamcommunity.com/profiles/76561198063592925,,Posted September 11.,False,2,2016
76561198030902728,17.0,7.656119803090272e+16,113420.0,Fallen Earth,0.0,Gamersfirst,"['Free to Play', 'Massively Multiplayer', 'RPG']",Fallen Earth Free2Play,Fallen Earth Free2Play,2011-10-12,"['Free to Play', 'Survival', 'Multiplayer', 'Open World', 'Post-apocalyptic', 'Zombies', 'Massively Multiplayer', 'Crafting', 'RPG', 'Shooter', 'Adventure', 'FPS', 'Sandbox', 'Co-op', 'First-Person', 'Action', 'Singleplayer', 'MMORPG', 'Third-Person Shooter', 'Action RPG']",http://steamcommunity.com/app/113420/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements']",0.0,False,Reloaded Productions,http://steamcommunity.com/profiles/76561197995322437,,"Posted January 7, 2014.",True,2,2011
76561197970132164,151.0,7.656119797013216e+16,205710.0,EverQuest Free-to-Play,138.0,Daybreak Game Company,"['Free to Play', 'Massively Multiplayer', 'RPG']",Everquest ®,Everquest ®,2012-12-13,"['Free to Play', 'RPG', 'Massively Multiplayer', 'MMORPG', 'Fantasy', 'Classic', 'Adventure', 'Multiplayer', 'Action', 'Sandbox']",http://steamcommunity.com/app/205710/reviews/?browsefilter=mostrecent&p=1,['MMO'],0.0,False,Daybreak Game Company,,9 people found this review funny,Posted February 15.,True,2,2012
RadioactiveWarlord,100.0,7.65611980785974e+16,206210.0,Gotham City Impostors: Free To Play,0.0,Warner Bros. Interactive Entertainment,"['Action', 'Free to Play']",Gotham City Impostors Free to Play,Gotham City Impostors Free to Play,2012-08-30,"['Free to Play', 'Action', 'Multiplayer', 'Batman', 'FPS', 'Shooter', 'Superhero', 'Funny', 'First-Person', 'Character Customization', 'Comic Book', 'Comedy', 'Massively Multiplayer', 'Online Co-Op', 'Co-op', 'Fighting', 'Open World', 'Gore', 'Adventure', 'Sandbox']",http://steamcommunity.com/app/206210/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",0.0,False,"Monolith Productions, Inc.",http://steamcommunity.com/id/-GM-Dragon,,"Posted September 9, 2014.",True,2,2012
raelwhiteout,36.0,7.65611980950211e+16,212500.0,The Lord of the Rings Online™,0.0,"Standing Stone Games, LLC","['Free to Play', 'Massively Multiplayer', 'RPG']",The Lord of the Rings Online™,The Lord of the Rings Online™,2012-06-06,"['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Open World', 'Adventure', 'Multiplayer', 'Based On A Novel', 'Action', 'Exploration', 'Character Customization', 'Story Rich', 'Co-op', 'Online Co-Op', 'Third Person', 'Survival', 'PvP', 'Singleplayer', 'Dark Fantasy']",http://steamcommunity.com/app/212500/reviews/?browsefilter=mostrecent&p=1,['MMO'],0.0,False,"Standing Stone Games, LLC",http://steamcommunity.com/profiles/76561198057406795,1 person found this review funny,"Posted June 26, 2015.",True,1,2012
